,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
4697438,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-21,-5.0,4.0,31.0,-2.0,-5.0,3.0,2020-03-21
4697439,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-22,-6.0,1.0,0.0,-13.0,-2.0,3.0,2020-03-22
4697440,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-23,-1.0,0.0,15.0,-7.0,-2.0,2.0,2020-03-23
4697441,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-24,3.0,1.0,21.0,-7.0,-4.0,3.0,2020-03-24
4697442,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-25,5.0,5.0,28.0,-6.0,-4.0,2.0,2020-03-25
4697443,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-26,1.0,3.0,-15.0,-10.0,-4.0,3.0,2020-03-26
4697444,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-27,-7.0,-1.0,-25.0,-19.0,-5.0,6.0,2020-03-27
4697445,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-28,-14.0,-1.0,-41.0,-26.0,-5.0,7.0,2020-03-28
4697446,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-29,-13.0,4.0,36.0,-14.0,-1.0,4.0,2020-03-29
4697447,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-30,-7.0,-1.0,-27.0,-17.0,-6.0,5.0,2020-03-30
4697448,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-03-31,-2.0,3.0,4.0,-15.0,-5.0,4.0,2020-03-31
4697449,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-01,-12.0,-2.0,-26.0,-24.0,-8.0,6.0,2020-04-01
4697450,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-02,-7.0,3.0,29.0,-15.0,-8.0,4.0,2020-04-02
4697451,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-03,-14.0,1.0,21.0,-19.0,-8.0,6.0,2020-04-03
4697452,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-04,-16.0,4.0,23.0,-22.0,-8.0,7.0,2020-04-04
4697453,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-05,-18.0,3.0,32.0,-25.0,-10.0,6.0,2020-04-05
4697454,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-06,-10.0,3.0,13.0,-18.0,-8.0,5.0,2020-04-06
4697455,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-07,-9.0,2.0,13.0,-21.0,-9.0,5.0,2020-04-07
4697456,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-08,-13.0,-1.0,9.0,-22.0,-10.0,5.0,2020-04-08
4697457,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-09,-11.0,0.0,7.0,-24.0,-12.0,6.0,2020-04-09
4697458,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-10,-16.0,2.0,3.0,-28.0,-9.0,7.0,2020-04-10
4697459,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-11,-20.0,4.0,-1.0,-34.0,-14.0,9.0,2020-04-11
4697460,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-12,-31.0,-10.0,-60.0,-55.0,-17.0,11.0,2020-04-12
4697461,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-13,-18.0,-2.0,-27.0,-33.0,-10.0,8.0,2020-04-13
4697462,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-14,-15.0,-1.0,8.0,-28.0,-10.0,7.0,2020-04-14
4697463,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-15,-13.0,4.0,6.0,-27.0,-11.0,7.0,2020-04-15
4697464,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-16,-15.0,3.0,10.0,-28.0,-11.0,7.0,2020-04-16
4697465,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-17,-22.0,-1.0,-17.0,-37.0,-12.0,10.0,2020-04-17
4697466,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-18,-28.0,1.0,-9.0,-40.0,-14.0,11.0,2020-04-18
4697467,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-19,-34.0,-8.0,-23.0,-49.0,-17.0,11.0,2020-04-19
4697468,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-20,-21.0,-2.0,-9.0,-35.0,-12.0,9.0,2020-04-20
4697469,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-21,-22.0,-2.0,2.0,-35.0,-14.0,9.0,2020-04-21
4697470,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-22,-23.0,-3.0,0.0,-38.0,-15.0,9.0,2020-04-22
4697471,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-23,-25.0,-3.0,-6.0,-37.0,-17.0,10.0,2020-04-23
4697472,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-24,-27.0,0.0,-3.0,-41.0,-17.0,11.0,2020-04-24
4697473,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-25,-32.0,0.0,-12.0,-43.0,-21.0,13.0,2020-04-25
4697474,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-26,-37.0,-6.0,-13.0,-49.0,-23.0,11.0,2020-04-26
4697475,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-27,-22.0,-1.0,-2.0,-36.0,-16.0,10.0,2020-04-27
4697476,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-28,-18.0,2.0,4.0,-33.0,-18.0,9.0,2020-04-28
4697477,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-29,-19.0,-5.0,19.0,-45.0,-57.0,17.0,2020-04-29
4697478,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-04-30,-22.0,3.0,3.0,-35.0,-21.0,11.0,2020-04-30
4697479,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-01,-27.0,0.0,-2.0,-41.0,-23.0,14.0,2020-05-01
4697480,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-02,-35.0,-3.0,-16.0,-44.0,-23.0,14.0,2020-05-02
4697481,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-03,-38.0,-9.0,-41.0,-54.0,-27.0,13.0,2020-05-03
4697482,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-04,-15.0,-4.0,8.0,-44.0,-66.0,24.0,2020-05-04
4697483,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-05,-12.0,-3.0,23.0,-40.0,-67.0,24.0,2020-05-05
4697484,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-06,-21.0,-7.0,8.0,-48.0,-64.0,24.0,2020-05-06
4697485,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-07,-22.0,-1.0,-2.0,-34.0,-16.0,10.0,2020-05-07
4697486,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-08,-27.0,-1.0,-2.0,-39.0,-17.0,11.0,2020-05-08
4697487,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-09,-32.0,-5.0,-37.0,-47.0,-14.0,13.0,2020-05-09
4697488,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-10,-29.0,-6.0,-49.0,-55.0,-20.0,12.0,2020-05-10
4697489,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-11,-22.0,-1.0,-6.0,-33.0,-12.0,8.0,2020-05-11
4697490,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-12,-21.0,-2.0,0.0,-33.0,-13.0,9.0,2020-05-12
4697491,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-13,-19.0,-1.0,4.0,-31.0,-14.0,8.0,2020-05-13
4697492,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-14,-18.0,-1.0,5.0,-32.0,-13.0,7.0,2020-05-14
4697493,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-15,-25.0,-3.0,-19.0,-40.0,-13.0,11.0,2020-05-15
4697494,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-16,-29.0,-6.0,-51.0,-51.0,-17.0,13.0,2020-05-16
4697495,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-17,-23.0,-2.0,-9.0,-42.0,-14.0,8.0,2020-05-17
4697496,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-18,-28.0,-13.0,-45.0,-42.0,-13.0,10.0,2020-05-18
4697497,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-19,-14.0,0.0,-1.0,-30.0,-12.0,8.0,2020-05-19
4697498,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-20,-13.0,1.0,6.0,-30.0,-11.0,7.0,2020-05-20
4697499,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-21,-14.0,1.0,7.0,-27.0,-11.0,7.0,2020-05-21
4697500,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-22,-18.0,-1.0,5.0,-33.0,-11.0,8.0,2020-05-22
4697501,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-23,-18.0,1.0,0.0,-33.0,-14.0,8.0,2020-05-23
4697502,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-24,-19.0,-1.0,8.0,-33.0,-12.0,6.0,2020-05-24
4697503,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-25,-12.0,2.0,-2.0,-27.0,-10.0,6.0,2020-05-25
4697504,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-26,-13.0,-2.0,-19.0,-28.0,-10.0,7.0,2020-05-26
4697505,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-27,-10.0,1.0,5.0,-26.0,-10.0,6.0,2020-05-27
4697506,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-28,-11.0,0.0,6.0,-24.0,-10.0,6.0,2020-05-28
4697507,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-29,-14.0,1.0,2.0,-29.0,-10.0,7.0,2020-05-29
4697508,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-30,-15.0,1.0,-11.0,-32.0,-10.0,7.0,2020-05-30
4697509,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-05-31,-13.0,1.0,-11.0,-34.0,-11.0,6.0,2020-05-31
4697510,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-01,-12.0,-1.0,-10.0,-24.0,-6.0,5.0,2020-06-01
4697511,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-02,-10.0,-1.0,1.0,-22.0,-7.0,5.0,2020-06-02
4697512,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-03,-12.0,-2.0,-16.0,-25.0,-8.0,6.0,2020-06-03
4697513,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-04,-11.0,0.0,-4.0,-22.0,-8.0,5.0,2020-06-04
4697514,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-05,-14.0,1.0,-1.0,-25.0,-9.0,6.0,2020-06-05
4697515,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-06,-11.0,2.0,-15.0,-31.0,-12.0,7.0,2020-06-06
4697516,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-07,-10.0,3.0,11.0,-25.0,-11.0,4.0,2020-06-07
4697517,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-08,-11.0,0.0,-5.0,-21.0,-6.0,4.0,2020-06-08
4697518,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-09,-8.0,1.0,0.0,-19.0,-7.0,4.0,2020-06-09
4697519,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-10,-6.0,4.0,-4.0,-20.0,-7.0,4.0,2020-06-10
4697520,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-11,-18.0,-10.0,-39.0,-26.0,-10.0,7.0,2020-06-11
4697521,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-12,-13.0,-3.0,-23.0,-24.0,-9.0,6.0,2020-06-12
4697522,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-13,-11.0,-2.0,-44.0,-35.0,-16.0,8.0,2020-06-13
4697523,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-14,-11.0,-2.0,-41.0,-37.0,-12.0,6.0,2020-06-14
4697524,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-15,-7.0,3.0,-13.0,-19.0,-6.0,4.0,2020-06-15
4697525,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-16,-6.0,1.0,0.0,-17.0,-7.0,4.0,2020-06-16
4697526,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-17,-6.0,1.0,-2.0,-18.0,-7.0,4.0,2020-06-17
4697527,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-18,-12.0,-4.0,-28.0,-22.0,-9.0,6.0,2020-06-18
4697528,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-19,-11.0,-2.0,-23.0,-22.0,-9.0,6.0,2020-06-19
4697529,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-20,-5.0,5.0,-3.0,-16.0,-10.0,3.0,2020-06-20
4697530,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-21,-5.0,5.0,12.0,-16.0,-9.0,2.0,2020-06-21
4697531,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-22,-8.0,-1.0,-3.0,-16.0,-6.0,3.0,2020-06-22
4697532,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-23,-7.0,0.0,-1.0,-13.0,-8.0,4.0,2020-06-23
4697533,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-24,-6.0,1.0,3.0,-14.0,-8.0,3.0,2020-06-24
4697534,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-25,-6.0,2.0,-16.0,-15.0,-8.0,4.0,2020-06-25
4697535,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-26,-8.0,-1.0,-13.0,-20.0,-9.0,5.0,2020-06-26
4697536,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-27,-14.0,-7.0,-45.0,-33.0,-17.0,8.0,2020-06-27
4697537,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-28,-6.0,4.0,-6.0,-25.0,-10.0,4.0,2020-06-28
4697538,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-29,-9.0,-1.0,-18.0,-19.0,-6.0,4.0,2020-06-29
4697539,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-06-30,-9.0,-3.0,-34.0,-23.0,-7.0,6.0,2020-06-30
4697540,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-01,-3.0,2.0,1.0,-16.0,-5.0,3.0,2020-07-01
4697541,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-02,-6.0,0.0,3.0,-14.0,-7.0,3.0,2020-07-02
4697542,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-03,-11.0,-5.0,-31.0,-24.0,-8.0,6.0,2020-07-03
4697543,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-04,-12.0,0.0,-30.0,-35.0,-12.0,7.0,2020-07-04
4697544,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-05,-12.0,0.0,-21.0,-30.0,-7.0,5.0,2020-07-05
4697545,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-06,-18.0,-6.0,-37.0,-27.0,-10.0,6.0,2020-07-06
4697546,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-07,-20.0,-11.0,-39.0,-34.0,-16.0,9.0,2020-07-07
4697547,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-08,-4.0,6.0,-7.0,-19.0,-9.0,3.0,2020-07-08
4697548,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-09,-12.0,-4.0,-24.0,-20.0,-9.0,5.0,2020-07-09
4697549,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-10,-14.0,-3.0,-28.0,-25.0,-10.0,6.0,2020-07-10
4697550,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-11,-15.0,-3.0,-48.0,-40.0,-17.0,9.0,2020-07-11
4697551,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-12,-9.0,4.0,-29.0,-36.0,-9.0,4.0,2020-07-12
4697552,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-13,-6.0,2.0,-12.0,-15.0,-8.0,3.0,2020-07-13
4697553,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-14,-8.0,-3.0,-23.0,-18.0,-10.0,5.0,2020-07-14
4697554,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-15,-1.0,3.0,-7.0,-14.0,-9.0,3.0,2020-07-15
4697555,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-16,-4.0,1.0,0.0,-13.0,-8.0,3.0,2020-07-16
4697556,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-17,-8.0,0.0,-2.0,-15.0,-8.0,4.0,2020-07-17
4697557,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-18,-7.0,3.0,-6.0,-20.0,-9.0,4.0,2020-07-18
4697558,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-19,-8.0,1.0,-5.0,-26.0,-10.0,4.0,2020-07-19
4697559,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-20,-5.0,1.0,-11.0,-14.0,-7.0,3.0,2020-07-20
4697560,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-21,-3.0,2.0,-7.0,-9.0,-8.0,3.0,2020-07-21
4697561,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-22,5.0,6.0,-3.0,-3.0,-6.0,1.0,2020-07-22
4697562,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-23,22.0,7.0,22.0,-4.0,-51.0,12.0,2020-07-23
4697563,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-24,-3.0,-9.0,-27.0,-37.0,-57.0,21.0,2020-07-24
4697564,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-25,-7.0,3.0,-12.0,-16.0,-18.0,6.0,2020-07-25
4697565,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-26,-10.0,1.0,-14.0,-20.0,-11.0,4.0,2020-07-26
4697566,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-27,-10.0,-2.0,-25.0,-15.0,-8.0,5.0,2020-07-27
4697567,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-28,-6.0,1.0,-8.0,-15.0,-8.0,4.0,2020-07-28
4697568,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-29,-7.0,1.0,0.0,-15.0,-9.0,4.0,2020-07-29
4697569,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-30,-8.0,2.0,-3.0,-17.0,-9.0,4.0,2020-07-30
4697570,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-07-31,-12.0,1.0,-6.0,-22.0,-8.0,5.0,2020-07-31
4697571,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-01,-13.0,3.0,-6.0,-28.0,-7.0,6.0,2020-08-01
4697572,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-02,-14.0,1.0,2.0,-33.0,-10.0,5.0,2020-08-02
4697573,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-03,-8.0,1.0,-5.0,-19.0,-8.0,4.0,2020-08-03
4697574,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-04,-5.0,2.0,0.0,-16.0,-10.0,5.0,2020-08-04
4697575,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-05,-6.0,2.0,-1.0,-17.0,-11.0,5.0,2020-08-05
4697576,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-06,-7.0,2.0,2.0,-14.0,-11.0,5.0,2020-08-06
4697577,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-07,-10.0,2.0,-4.0,-19.0,-13.0,6.0,2020-08-07
4697578,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-08,-14.0,3.0,-7.0,-17.0,-10.0,6.0,2020-08-08
4697579,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-09,-11.0,3.0,15.0,-16.0,-10.0,4.0,2020-08-09
4697580,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-10,12.0,3.0,11.0,-21.0,-55.0,17.0,2020-08-10
4697581,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-11,3.0,6.0,-2.0,-14.0,-21.0,8.0,2020-08-11
4697582,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-12,7.0,9.0,22.0,-10.0,-24.0,7.0,2020-08-12
4697583,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-13,15.0,11.0,36.0,-7.0,-46.0,12.0,2020-08-13
4697584,JP,Japan,Kumamoto,,,JP-43,,ChIJpzy0q613QDUR8fFMMDKVF_I,2020-08-14,8.0,7.0,34.0,-16.0,-52.0,15.0,2020-08-14
