,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
4772371,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-24,-6.0,10.0,39.0,-8.0,-3.0,4.0,2020-07-24
4772372,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-25,-6.0,11.0,67.0,-7.0,-7.0,2.0,2020-07-25
4772373,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-26,-4.0,-2.0,68.0,-8.0,-8.0,1.0,2020-07-26
4772374,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-27,-6.0,11.0,30.0,-9.0,-5.0,4.0,2020-07-27
4772375,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-28,1.0,7.0,39.0,-4.0,-3.0,2.0,2020-07-28
4772376,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-29,-11.0,0.0,6.0,-13.0,-7.0,5.0,2020-07-29
4772377,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-30,-3.0,9.0,55.0,-9.0,-7.0,3.0,2020-07-30
4772378,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-07-31,-4.0,8.0,46.0,-6.0,-9.0,3.0,2020-07-31
4772379,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-01,-17.0,-2.0,-4.0,-19.0,-19.0,4.0,2020-08-01
4772380,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-02,-23.0,-1.0,-31.0,-27.0,-17.0,4.0,2020-08-02
4772381,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-03,-11.0,5.0,0.0,-17.0,-20.0,7.0,2020-08-03
4772382,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-04,3.0,12.0,26.0,-8.0,-17.0,4.0,2020-08-04
4772383,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-05,-8.0,6.0,11.0,-14.0,-16.0,6.0,2020-08-05
4772384,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-06,-7.0,5.0,38.0,-11.0,-12.0,5.0,2020-08-06
4772385,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-07,-4.0,8.0,44.0,-7.0,-11.0,4.0,2020-08-07
4772386,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-08,-12.0,2.0,3.0,-15.0,-12.0,5.0,2020-08-08
4772387,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-09,-23.0,-22.0,-33.0,-29.0,-18.0,7.0,2020-08-09
4772388,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-10,-6.0,11.0,9.0,-11.0,-9.0,5.0,2020-08-10
4772389,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-11,2.0,12.0,26.0,-5.0,-9.0,3.0,2020-08-11
4772390,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-12,-2.0,8.0,41.0,-7.0,-8.0,2.0,2020-08-12
4772391,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-13,-4.0,8.0,39.0,-8.0,-9.0,2.0,2020-08-13
4772392,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-14,-6.0,8.0,30.0,-8.0,-13.0,4.0,2020-08-14
4772393,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-15,-19.0,-2.0,-4.0,-21.0,-28.0,5.0,2020-08-15
4772394,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-16,-10.0,15.0,36.0,-13.0,-16.0,0.0,2020-08-16
4772395,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-17,-5.0,19.0,61.0,-24.0,-51.0,13.0,2020-08-17
4772396,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-18,-10.0,7.0,30.0,-7.0,-9.0,2.0,2020-08-18
4772397,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-19,-20.0,6.0,31.0,-14.0,-12.0,5.0,2020-08-19
4772398,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-20,-22.0,1.0,27.0,-17.0,-12.0,5.0,2020-08-20
4772399,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-21,-26.0,1.0,20.0,-17.0,-12.0,7.0,2020-08-21
4772400,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-22,-38.0,-5.0,-14.0,-28.0,-14.0,9.0,2020-08-22
4772401,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-23,-32.0,-9.0,30.0,-26.0,-20.0,7.0,2020-08-23
4772402,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-24,-21.0,14.0,39.0,-16.0,-11.0,6.0,2020-08-24
4772403,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-25,-18.0,10.0,27.0,-12.0,-11.0,5.0,2020-08-25
4772404,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-26,-28.0,1.0,4.0,-22.0,-12.0,9.0,2020-08-26
4772405,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-27,-31.0,-5.0,0.0,-27.0,-14.0,11.0,2020-08-27
4772406,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-28,-29.0,1.0,8.0,-22.0,-12.0,10.0,2020-08-28
4772407,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-29,-41.0,-4.0,-18.0,-32.0,-14.0,10.0,2020-08-29
4772408,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-30,-41.0,8.0,7.0,-33.0,-23.0,9.0,2020-08-30
4772409,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-08-31,-27.0,11.0,52.0,-19.0,-15.0,9.0,2020-08-31
4772410,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-01,-27.0,5.0,43.0,-17.0,-16.0,8.0,2020-09-01
4772411,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-02,-42.0,-10.0,-17.0,-30.0,-18.0,12.0,2020-09-02
4772412,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-03,-34.0,0.0,33.0,-27.0,-18.0,12.0,2020-09-03
4772413,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-04,-31.0,6.0,59.0,-19.0,-17.0,10.0,2020-09-04
4772414,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-05,-35.0,8.0,49.0,-24.0,-19.0,8.0,2020-09-05
4772415,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-06,-37.0,8.0,22.0,-30.0,-25.0,8.0,2020-09-06
4772416,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-07,-39.0,-12.0,-33.0,-31.0,-18.0,13.0,2020-09-07
4772417,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-08,-19.0,13.0,70.0,-13.0,-15.0,7.0,2020-09-08
4772418,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-09,-31.0,-1.0,31.0,-21.0,-16.0,9.0,2020-09-09
4772419,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-10,-27.0,4.0,57.0,-19.0,-15.0,7.0,2020-09-10
4772420,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-11,-31.0,1.0,22.0,-19.0,-16.0,9.0,2020-09-11
4772421,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-12,-34.0,6.0,3.0,-24.0,-19.0,9.0,2020-09-12
4772422,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-13,-25.0,-1.0,91.0,-17.0,-23.0,5.0,2020-09-13
4772423,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-14,-15.0,15.0,61.0,-12.0,-7.0,5.0,2020-09-14
4772424,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-15,-12.0,11.0,56.0,-8.0,-7.0,4.0,2020-09-15
4772425,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-16,-21.0,6.0,34.0,-15.0,-8.0,6.0,2020-09-16
4772426,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-17,-20.0,4.0,52.0,-14.0,-8.0,4.0,2020-09-17
4772427,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-18,-19.0,6.0,53.0,-10.0,-9.0,5.0,2020-09-18
4772428,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-19,-21.0,9.0,52.0,-11.0,-10.0,3.0,2020-09-19
4772429,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-20,-17.0,20.0,73.0,-12.0,-13.0,3.0,2020-09-20
4772430,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-21,-12.0,14.0,64.0,-7.0,-5.0,3.0,2020-09-21
4772431,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-22,-9.0,13.0,57.0,0.0,-5.0,2.0,2020-09-22
4772432,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-23,-17.0,12.0,51.0,-2.0,-5.0,3.0,2020-09-23
4772433,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-24,-17.0,12.0,49.0,-2.0,-5.0,3.0,2020-09-24
4772434,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-25,-16.0,14.0,45.0,1.0,-5.0,4.0,2020-09-25
4772435,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-26,-17.0,20.0,51.0,0.0,-6.0,3.0,2020-09-26
4772436,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-27,-14.0,12.0,74.0,1.0,-9.0,4.0,2020-09-27
4772437,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-28,-3.0,42.0,61.0,6.0,-5.0,2.0,2020-09-28
4772438,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-29,7.0,65.0,57.0,12.0,-11.0,1.0,2020-09-29
4772439,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-09-30,-26.0,67.0,52.0,-27.0,-75.0,15.0,2020-09-30
4772440,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-01,-54.0,-26.0,84.0,-42.0,-84.0,14.0,2020-10-01
4772441,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-02,-34.0,-9.0,63.0,-39.0,-78.0,20.0,2020-10-02
4772442,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-03,-30.0,-8.0,61.0,-18.0,-43.0,7.0,2020-10-03
4772443,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-04,-20.0,9.0,58.0,-9.0,-13.0,6.0,2020-10-04
4772444,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-05,-11.0,16.0,55.0,0.0,-3.0,3.0,2020-10-05
4772445,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-06,-9.0,12.0,54.0,5.0,-3.0,1.0,2020-10-06
4772446,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-07,-16.0,11.0,56.0,-1.0,-3.0,3.0,2020-10-07
4772447,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-08,-11.0,14.0,58.0,2.0,-3.0,0.0,2020-10-08
4772448,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-09,-14.0,14.0,100.0,-19.0,-56.0,16.0,2020-10-09
4772449,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-10,-20.0,7.0,59.0,-3.0,-10.0,3.0,2020-10-10
4772450,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-11,-16.0,-2.0,78.0,0.0,-9.0,3.0,2020-10-11
4772451,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-12,-10.0,19.0,62.0,3.0,-2.0,2.0,2020-10-12
4772452,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-13,-6.0,13.0,55.0,7.0,-2.0,1.0,2020-10-13
4772453,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-14,-13.0,10.0,47.0,0.0,-2.0,2.0,2020-10-14
4772454,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-15,-12.0,9.0,47.0,-1.0,-2.0,2.0,2020-10-15
4772455,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-16,-13.0,10.0,39.0,2.0,-3.0,3.0,2020-10-16
4772456,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-17,-13.0,12.0,53.0,5.0,-6.0,1.0,2020-10-17
4772457,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-18,-9.0,22.0,72.0,4.0,-8.0,1.0,2020-10-18
4772458,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-19,-7.0,19.0,64.0,4.0,-1.0,2.0,2020-10-19
4772459,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-20,-3.0,15.0,59.0,9.0,-1.0,0.0,2020-10-20
4772460,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-21,-11.0,12.0,52.0,2.0,-1.0,2.0,2020-10-21
4772461,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-22,-12.0,6.0,42.0,0.0,0.0,1.0,2020-10-22
4772462,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-23,-11.0,9.0,37.0,1.0,-1.0,2.0,2020-10-23
4772463,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-24,-12.0,11.0,42.0,3.0,-6.0,1.0,2020-10-24
4772464,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-25,-6.0,3.0,78.0,5.0,-10.0,1.0,2020-10-25
4772465,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-26,-6.0,19.0,62.0,5.0,0.0,1.0,2020-10-26
4772466,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-27,-3.0,14.0,54.0,9.0,0.0,0.0,2020-10-27
4772467,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-28,-10.0,8.0,50.0,1.0,0.0,1.0,2020-10-28
4772468,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-29,-11.0,6.0,42.0,-1.0,0.0,1.0,2020-10-29
4772469,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-30,-11.0,8.0,43.0,2.0,0.0,1.0,2020-10-30
4772470,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-10-31,-11.0,12.0,53.0,5.0,-6.0,0.0,2020-10-31
4772471,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-01,-17.0,14.0,-14.0,-8.0,-12.0,3.0,2020-11-01
4772472,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-02,-7.0,11.0,49.0,1.0,1.0,1.0,2020-11-02
4772473,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-03,-6.0,4.0,16.0,3.0,0.0,1.0,2020-11-03
4772474,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-04,-12.0,5.0,22.0,-2.0,0.0,2.0,2020-11-04
4772475,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-05,-12.0,4.0,30.0,0.0,0.0,1.0,2020-11-05
4772476,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-06,-13.0,5.0,27.0,1.0,-1.0,2.0,2020-11-06
4772477,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-07,-12.0,9.0,34.0,3.0,-8.0,1.0,2020-11-07
4772478,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-08,-7.0,-3.0,39.0,3.0,-11.0,1.0,2020-11-08
4772479,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-09,-10.0,13.0,22.0,0.0,0.0,2.0,2020-11-09
4772480,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-10,-3.0,13.0,26.0,7.0,1.0,0.0,2020-11-10
4772481,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-11,-10.0,9.0,34.0,2.0,0.0,1.0,2020-11-11
4772482,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-12,-12.0,5.0,30.0,0.0,0.0,1.0,2020-11-12
4772483,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-13,-13.0,6.0,25.0,2.0,-1.0,2.0,2020-11-13
4772484,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-14,-14.0,7.0,29.0,2.0,-8.0,1.0,2020-11-14
4772485,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-15,-11.0,16.0,34.0,2.0,-10.0,1.0,2020-11-15
4772486,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-16,-10.0,11.0,35.0,2.0,0.0,2.0,2020-11-16
4772487,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-17,-8.0,7.0,23.0,6.0,0.0,1.0,2020-11-17
4772488,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-18,-19.0,2.0,0.0,-3.0,-1.0,3.0,2020-11-18
4772489,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-19,-23.0,-4.0,-18.0,-8.0,-2.0,5.0,2020-11-19
4772490,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-20,-19.0,5.0,-2.0,-3.0,-2.0,3.0,2020-11-20
4772491,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-21,-21.0,7.0,9.0,-6.0,-9.0,3.0,2020-11-21
4772492,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-22,-22.0,-9.0,-7.0,-12.0,-14.0,4.0,2020-11-22
4772493,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-23,-16.0,11.0,12.0,-4.0,-1.0,4.0,2020-11-23
4772494,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-24,-19.0,7.0,11.0,-3.0,-3.0,4.0,2020-11-24
4772495,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-25,-26.0,5.0,17.0,-7.0,-3.0,6.0,2020-11-25
4772496,KR,South Korea,,,Seoul Metropolitan Area,,,ChIJVSiAivKifDURLEc3lh_DYRE,2020-11-26,-28.0,3.0,13.0,-11.0,-6.0,6.0,2020-11-26
