,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
5686401,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-23,11.0,9.0,33.0,7.0,6.0,-2.0,2020-10-23
5686402,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-24,10.0,9.0,57.0,13.0,0.0,-2.0,2020-10-24
5686403,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-25,-23.0,-23.0,-2.0,-9.0,-25.0,3.0,2020-10-25
5686404,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-26,23.0,29.0,69.0,17.0,6.0,-4.0,2020-10-26
5686405,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-27,18.0,20.0,34.0,24.0,2.0,-4.0,2020-10-27
5686406,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-28,12.0,11.0,-20.0,12.0,10.0,-2.0,2020-10-28
5686407,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-29,11.0,7.0,-24.0,25.0,4.0,-1.0,2020-10-29
5686408,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-30,-12.0,-25.0,-26.0,-16.0,-53.0,9.0,2020-10-30
5686409,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-10-31,9.0,12.0,-16.0,1.0,-2.0,1.0,2020-10-31
5686410,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-01,17.0,17.0,-13.0,9.0,-9.0,3.0,2020-11-01
5686411,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-02,25.0,26.0,-11.0,25.0,4.0,-1.0,2020-11-02
5686412,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-03,20.0,21.0,-18.0,23.0,2.0,-1.0,2020-11-03
5686413,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-04,13.0,14.0,-22.0,14.0,10.0,-1.0,2020-11-04
5686414,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-05,9.0,10.0,-17.0,13.0,3.0,0.0,2020-11-05
5686415,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-06,11.0,1.0,-23.0,8.0,4.0,-1.0,2020-11-06
5686416,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-07,7.0,11.0,-15.0,6.0,1.0,-1.0,2020-11-07
5686417,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-08,9.0,14.0,-16.0,11.0,-10.0,2.0,2020-11-08
5686418,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-09,17.0,18.0,-13.0,14.0,4.0,-2.0,2020-11-09
5686419,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-10,0.0,-9.0,-22.0,12.0,-7.0,-2.0,2020-11-10
5686420,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-11,14.0,15.0,-18.0,17.0,9.0,-3.0,2020-11-11
5686421,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-12,8.0,10.0,-24.0,16.0,3.0,-2.0,2020-11-12
5686422,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-13,14.0,5.0,-18.0,11.0,3.0,-3.0,2020-11-13
5686423,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-14,-12.0,-16.0,-27.0,-12.0,-8.0,-3.0,2020-11-14
5686424,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-15,7.0,13.0,-16.0,10.0,-9.0,-1.0,2020-11-15
5686425,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-16,16.0,22.0,-8.0,12.0,4.0,-3.0,2020-11-16
5686426,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-17,13.0,14.0,-22.0,10.0,3.0,-2.0,2020-11-17
5686427,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-18,8.0,10.0,-22.0,8.0,9.0,-4.0,2020-11-18
5686428,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-19,4.0,12.0,-28.0,7.0,3.0,-2.0,2020-11-19
5686429,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-20,10.0,2.0,-17.0,-1.0,5.0,-2.0,2020-11-20
5686430,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-21,10.0,14.0,-15.0,-2.0,2.0,0.0,2020-11-21
5686431,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-22,13.0,19.0,-15.0,10.0,-8.0,1.0,2020-11-22
5686432,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-23,16.0,25.0,-13.0,9.0,9.0,-3.0,2020-11-23
5686433,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-24,7.0,4.0,-23.0,11.0,6.0,-3.0,2020-11-24
5686434,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-25,10.0,12.0,-19.0,13.0,15.0,-2.0,2020-11-25
5686435,PK,Pakistan,,,Quetta Metropolitan Area,,,ChIJ77upb3He0j4RWpMwHFVC20U,2020-11-26,12.0,16.0,-18.0,11.0,2.0,0.0,2020-11-26
5686932,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-16,4.0,7.0,10.0,2.0,-2.0,1.0,2020-02-16
5686933,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-17,15.0,21.0,18.0,12.0,2.0,-2.0,2020-02-17
5686934,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-18,9.0,9.0,7.0,4.0,4.0,0.0,2020-02-18
5686935,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-19,3.0,8.0,4.0,2.0,6.0,-1.0,2020-02-19
5686936,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-20,1.0,2.0,2.0,2.0,3.0,1.0,2020-02-20
5686937,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-21,4.0,5.0,5.0,3.0,7.0,1.0,2020-02-21
5686938,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-22,7.0,3.0,5.0,2.0,4.0,0.0,2020-02-22
5686939,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-23,2.0,5.0,2.0,3.0,3.0,1.0,2020-02-23
5686940,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-24,16.0,17.0,17.0,13.0,3.0,-1.0,2020-02-24
5686941,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-25,8.0,10.0,7.0,5.0,3.0,-1.0,2020-02-25
5686942,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-26,3.0,7.0,0.0,-2.0,4.0,-1.0,2020-02-26
5686943,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-27,6.0,4.0,3.0,2.0,1.0,0.0,2020-02-27
5686944,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-28,8.0,4.0,7.0,3.0,4.0,1.0,2020-02-28
5686945,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-02-29,1.0,-4.0,-6.0,-3.0,4.0,2.0,2020-02-29
5686946,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-01,9.0,7.0,-1.0,2.0,3.0,1.0,2020-03-01
5686947,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-02,23.0,20.0,16.0,14.0,3.0,-3.0,2020-03-02
5686948,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-03,13.0,10.0,7.0,4.0,4.0,-1.0,2020-03-03
5686949,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-04,7.0,6.0,2.0,-1.0,7.0,0.0,2020-03-04
5686950,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-05,2.0,-3.0,-1.0,0.0,5.0,1.0,2020-03-05
5686951,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-06,-7.0,-10.0,-17.0,-8.0,-3.0,4.0,2020-03-06
5686952,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-07,5.0,3.0,-1.0,8.0,5.0,1.0,2020-03-07
5686953,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-08,7.0,8.0,6.0,6.0,8.0,1.0,2020-03-08
5686954,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-09,25.0,21.0,25.0,20.0,4.0,-2.0,2020-03-09
5686955,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-10,14.0,12.0,10.0,10.0,7.0,-1.0,2020-03-10
5686956,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-11,-7.0,-10.0,-14.0,-8.0,6.0,1.0,2020-03-11
5686957,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-12,-7.0,-14.0,-15.0,-4.0,-1.0,4.0,2020-03-12
5686958,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-13,7.0,6.0,3.0,9.0,6.0,1.0,2020-03-13
5686959,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-14,9.0,6.0,6.0,16.0,2.0,0.0,2020-03-14
5686960,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-15,-1.0,2.0,6.0,-1.0,4.0,1.0,2020-03-15
5686961,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-16,16.0,17.0,21.0,11.0,-14.0,2.0,2020-03-16
5686962,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-17,5.0,8.0,6.0,4.0,-12.0,2.0,2020-03-17
5686963,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-18,1.0,7.0,3.0,4.0,-13.0,4.0,2020-03-18
5686964,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-19,-3.0,3.0,0.0,0.0,-15.0,5.0,2020-03-19
5686965,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-20,-10.0,-4.0,-8.0,-10.0,-19.0,5.0,2020-03-20
5686966,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-21,-8.0,-3.0,-3.0,0.0,-11.0,6.0,2020-03-21
5686967,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-22,-40.0,-29.0,-32.0,-25.0,-22.0,9.0,2020-03-22
5686968,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-23,-45.0,-34.0,-38.0,-26.0,-59.0,17.0,2020-03-23
5686969,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-24,-57.0,-47.0,-53.0,-42.0,-53.0,19.0,2020-03-24
5686970,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-25,-60.0,-50.0,-56.0,-47.0,-56.0,21.0,2020-03-25
5686971,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-26,-60.0,-53.0,-56.0,-49.0,-56.0,22.0,2020-03-26
5686972,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-27,-62.0,-55.0,-58.0,-56.0,-54.0,23.0,2020-03-27
5686973,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-28,-64.0,-55.0,-56.0,-50.0,-52.0,23.0,2020-03-28
5686974,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-29,-64.0,-53.0,-59.0,-54.0,-44.0,20.0,2020-03-29
5686975,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-30,-57.0,-46.0,-47.0,-44.0,-56.0,21.0,2020-03-30
5686976,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-03-31,-61.0,-51.0,-55.0,-47.0,-54.0,22.0,2020-03-31
5686977,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-01,-61.0,-54.0,-51.0,-49.0,-54.0,20.0,2020-04-01
5686978,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-02,-60.0,-52.0,-52.0,-47.0,-53.0,22.0,2020-04-02
5686979,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-03,-57.0,-49.0,-45.0,-48.0,-46.0,20.0,2020-04-03
5686980,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-04,-58.0,-51.0,-52.0,-47.0,-44.0,19.0,2020-04-04
5686981,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-05,-59.0,-50.0,-52.0,-49.0,-35.0,16.0,2020-04-05
5686982,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-06,-49.0,-40.0,-40.0,-37.0,-49.0,17.0,2020-04-06
5686983,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-07,-55.0,-44.0,-45.0,-40.0,-47.0,18.0,2020-04-07
5686984,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-08,-57.0,-45.0,-51.0,-44.0,-49.0,19.0,2020-04-08
5686985,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-09,-60.0,-53.0,-55.0,-43.0,-50.0,22.0,2020-04-09
5686986,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-10,-55.0,-46.0,-49.0,-48.0,-43.0,19.0,2020-04-10
5686987,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-11,-57.0,-49.0,-52.0,-42.0,-43.0,19.0,2020-04-11
5686988,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-12,-59.0,-50.0,-51.0,-48.0,-33.0,16.0,2020-04-12
5686989,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-13,-48.0,-42.0,-41.0,-37.0,-47.0,18.0,2020-04-13
5686990,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-14,-53.0,-44.0,-44.0,-36.0,-45.0,18.0,2020-04-14
5686991,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-15,-48.0,-39.0,-42.0,-35.0,-41.0,17.0,2020-04-15
5686992,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-16,-49.0,-41.0,-41.0,-35.0,-41.0,18.0,2020-04-16
5686993,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-17,-50.0,-42.0,-42.0,-44.0,-38.0,17.0,2020-04-17
5686994,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-18,-47.0,-40.0,-43.0,-35.0,-34.0,16.0,2020-04-18
5686995,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-19,-45.0,-38.0,-40.0,-43.0,-23.0,13.0,2020-04-19
5686996,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-20,-37.0,-31.0,-31.0,-31.0,-40.0,15.0,2020-04-20
5686997,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-21,-41.0,-34.0,-41.0,-33.0,-39.0,14.0,2020-04-21
5686998,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-22,-45.0,-37.0,-42.0,-36.0,-38.0,15.0,2020-04-22
5686999,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-23,-43.0,-35.0,-41.0,-35.0,-39.0,16.0,2020-04-23
5687000,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-24,-44.0,-35.0,-40.0,-42.0,-35.0,15.0,2020-04-24
5687001,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-25,-54.0,-44.0,-50.0,-45.0,-37.0,21.0,2020-04-25
5687002,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-26,-55.0,-44.0,-49.0,-51.0,-28.0,19.0,2020-04-26
5687003,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-27,-47.0,-39.0,-45.0,-41.0,-42.0,20.0,2020-04-27
5687004,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-28,-51.0,-44.0,-46.0,-42.0,-39.0,19.0,2020-04-28
5687005,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-29,-51.0,-44.0,-47.0,-42.0,-39.0,19.0,2020-04-29
5687006,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-04-30,-50.0,-44.0,-47.0,-42.0,-40.0,19.0,2020-04-30
5687007,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-01,-54.0,-44.0,-49.0,-49.0,-52.0,20.0,2020-05-01
5687008,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-02,-52.0,-42.0,-49.0,-44.0,-34.0,18.0,2020-05-02
5687009,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-03,-47.0,-38.0,-44.0,-43.0,-23.0,15.0,2020-05-03
5687010,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-04,-38.0,-30.0,-33.0,-35.0,-38.0,16.0,2020-05-04
5687011,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-05,-46.0,-36.0,-43.0,-38.0,-37.0,16.0,2020-05-05
5687012,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-06,-44.0,-35.0,-42.0,-35.0,-35.0,18.0,2020-05-06
5687013,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-07,-45.0,-35.0,-43.0,-36.0,-34.0,18.0,2020-05-07
5687014,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-08,-44.0,-33.0,-42.0,-44.0,-32.0,18.0,2020-05-08
5687015,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-09,-43.0,-34.0,-43.0,-40.0,-25.0,17.0,2020-05-09
5687016,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-10,-44.0,-36.0,-41.0,-43.0,-18.0,16.0,2020-05-10
5687017,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-11,-19.0,-9.0,-16.0,-28.0,-27.0,15.0,2020-05-11
5687018,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-12,-20.0,-13.0,-24.0,-29.0,-27.0,15.0,2020-05-12
5687019,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-13,-22.0,-17.0,-21.0,-29.0,-24.0,14.0,2020-05-13
5687020,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-14,-20.0,-13.0,-17.0,-25.0,-27.0,15.0,2020-05-14
5687021,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-15,-44.0,-34.0,-39.0,-41.0,-29.0,18.0,2020-05-15
5687022,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-16,-52.0,-41.0,-50.0,-38.0,-29.0,18.0,2020-05-16
5687023,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-17,-53.0,-44.0,-49.0,-44.0,-21.0,17.0,2020-05-17
5687024,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-18,0.0,7.0,7.0,-15.0,-26.0,13.0,2020-05-18
5687025,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-19,-11.0,-3.0,-14.0,-21.0,-25.0,14.0,2020-05-19
5687026,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-20,-14.0,-6.0,-16.0,-21.0,-25.0,14.0,2020-05-20
5687027,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-21,-15.0,-7.0,-16.0,-15.0,-27.0,15.0,2020-05-21
5687028,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-22,-2.0,9.0,-8.0,-21.0,-34.0,17.0,2020-05-22
5687029,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-23,-2.0,12.0,-9.0,-2.0,-26.0,15.0,2020-05-23
5687030,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-24,-33.0,-39.0,-28.0,-27.0,-45.0,10.0,2020-05-24
5687031,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-25,-29.0,-36.0,-35.0,-17.0,-67.0,14.0,2020-05-25
5687032,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-26,-26.0,-29.0,-29.0,-12.0,-57.0,13.0,2020-05-26
5687033,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-27,-17.0,-15.0,-11.0,0.0,-43.0,12.0,2020-05-27
5687034,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-28,-10.0,-10.0,-8.0,1.0,-28.0,12.0,2020-05-28
5687035,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-29,-19.0,-19.0,-19.0,-18.0,-24.0,12.0,2020-05-29
5687036,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-30,-14.0,-11.0,-8.0,-8.0,-10.0,11.0,2020-05-30
5687037,PK,Pakistan,,,Sargodha Metropolitan Area,,,ChIJtVMxttGCITkRGnyUuAqjA_4,2020-05-31,-18.0,-14.0,-9.0,-15.0,6.0,9.0,2020-05-31
